id,type,text1,text2,text3,text4,text5,notes
mairaath_station2,CUSTOM,"Antigamente uma das três astrópoles de Mairaath, esta estação foi atingida por um transportador de combustível da classe Prometheus e arrancada de sua órbita em uma trilha de fogo de fusão e poeira radioativa. Desde então, foi tomada por saqueadores e transformada em um refúgio de piratas.",,"Os danos infligidos a esta estação são evidentes à distância e ainda mais chocantes de perto. Uma breve varredura de radiação revela leituras alarmantemente altas, mas os refugiados, desesperados e bandidos que chamam esta estação de lar parecem ter preocupações mais imediatas.",,,
planet_mazalot,CUSTOM,"Centro cívico do sistema Zagan, Mazalot ainda assim é uma polity pobre e instável conhecida por uma série de governos autoritários que ora bajulam ora oprimem a maioria da população luddica. O próprio planeta é um exemplo de terraformação bem-sucedida, embora pobre em água. A implantação e manutenção de infraestrutura orbital é dificultada por um campo magnético excepcionalmente forte. Isso pouco fez para estabilizar a população de mentalidade independente.",,"Embora seja um centro populacional no sistema Zagan e, de fato, significativo demograficamente em todo o Setor, Mazalot é um elo fraco entre os mundos da Liga Perseana, frequentemente palco de golpes e guerras por procuração. Ocasionalmente, um regime benevolente assume o poder, mas logo é derrubado por alguma força externa no longo jogo entre a Liga e outras facções maiores.",,,
planet_yesod,CUSTOM,"Este mundo frio e silencioso de planaltos rochosos cortados por geleiras adormecidas foi fortificado pela Liga Perseana para proteger sua instalação de combustível AM. A produção, no entanto, nunca atingiu capacidade total devido à falta de investimentos de capital pós-Colapso. Uma política de livre comércio foi instituída para apaziguar operadores civis, apesar das objeções do governo vigente de Mazalot.",,"No que diz respeito a Yesod, as principais gens da Liga só concordam em uma coisa: a Tri-Tachyon não deve ganhar um ponto de apoio no mundo — ou, pelo menos, é importante parecer apoiar publicamente esta política anti-Tri-Tachyon. Bloqueada por interesses conflitantes com poder de veto efetivo, o potencial total de Yesod ainda não foi explorado.",,,
planet_ilm,CUSTOM,"Não importa quem governe Mazalot, há dinheiro a ser feito em Ilm nas fábricas e nos campos de gelo, cujas exportações alimentam o capital deste sistema pobre. A juventude de Mazalot vem trabalhar aqui, enviar seus salários para casa e muitos se desviam do caminho de Ludd. Apesar disso, Ilm consegue evitar perseguições e guerras porque, não importa quem governe Mazalot, sempre há dinheiro a ser feito em Ilm.",,"Mais do que uma cidade corporativa, esta é uma polity corporativa, desde a série de plataformas de segurança orbital até as minas teleoperadas que extraem recursos da crosta fragmentada. Ilm é governada por uma diretoria corporativa semi-militarizada; a identidade dos investidores não é de conhecimento público, mas as especulações menos paranoicas favorecem uma mistura de capital da Liga Perseana e da Tri-Tachyon.",,,
planet_salamanca,CUSTOM,"Uma espessa névoa de nitrogênio derrama hidrocarbonetos sobre montanhas ressecadas de gelo aquoso que pontilham Salamanca. Em suas bases, os domos habitacionais manchados dispersam trabalhadores blindados que conduzem drones robóticos, responsáveis pela manutenção dos extratores orgânicos e refinarias. Toda a indústria aqui é controlada — por trás de fachadas adequadas — por um regime/cartel criminoso deposto de Mazalot.",,"O que começou como um assentamento de extração de recursos apoiado por uma megacorporação foi derrubado à força por uma pequena frota leal a um regime autoritário deposto de Mazalot. Eles buscaram recuperar legitimidade reingressando na Liga Perseana, mas estão profundamente conectados a redes criminosas e são desconfiados — especialmente — entre seus próprios aliados na Liga.",,,
planet_kazeron,CUSTOM,"O núcleo rico em metais de um antigo gigante gasoso cuja massa foi destruída em alguma antiga catástrofe celestial, Kazeron é rico em metais pesados exóticos. Embora não seja terraformável, isso o tornou um local ideal para o Domínio instalar um cluster de autofábricas para abastecer a fronteira perseana com navios, equipamentos e maquinário pesado.",,"O mundo da Liga Perseana, Kazeron, sempre paga suas dívidas em naves de guerra — e oficiais altamente treinados para comandá-las. Kazeron tem uma rica tradição industrial e de produção militar, o que a torna o cerne do poder da Liga Perseana.",,,
planet_eldfell,CUSTOM,"Um mundo estéril notável por um aglomerado de hipervulcões incomumente ativos, os Grettir. Uma atmosfera fina é regenerada inteiramente por meio do vulcanismo.",,"Minérios ricos já foram extraídos de minas franqueadas escavadas ao redor do aglomerado de hipervulcões Grettir. O assentamento principal é construído em um espigão adormecido e é povoado em grande parte pelos descendentes de ex-pilotos de robôs que encontraram novo trabalho nas refinarias. A política é controlada por acordo comum de várias combinações industriais dominadas por Kazeron, mas não é membro da Liga Perseana devido às despesas que a filiação imporia.",,,
station_thulian_raiders,CUSTOM,"O sistema Thule é assolado por prospectores e mineradores de pequeno porte que escaparam do poder opressivo da estratocracia aristocrática de Kazeron para buscar independência entre os minérios e voláteis dos muitos anéis do sistema. Às vezes, esses agentes livres se unem e partem em busca de riquezas maiores — assim, os Saqueadores Thulianos assolam Kazeron há quase tanto tempo quanto o sistema é habitado por humanos.",,"Apesar das repressões ocasionais da marinha da Liga, os saqueadores de Thule sempre parecem recriar um centro para seu comércio ilícito e negociação de poder. Se um clã pagou saqueadores para prejudicar outro, quem poderia dizer? Esses saqueadores podem aceitar uma oferta melhor de seu suposto alvo, enquanto um oficial da Frota pode fechar os olhos para prejudicar um clã rival — e, assim, o ciclo continua.",,,
planet_horn,CUSTOM,"Classificado como candidato secundário de terraformação pelas primeiras pesquisas do sistema, Horn é um mundo terrestre supermassivo cuja gravidade esmagadora impede tanto a habitação humana quanto a extração econômica de recursos. Não que houvesse muito de desejável neste mundo de violentos terremotos, caldeiras massivas adormecidas e planícies intermináveis de cinzas marcadas por impactos de meteoros.",,,,,
planet_athulf,CUSTOM,"Um remanescente, talvez, dos ciclos iniciais e violentos da formação de Horn, a lua Athulf tem composição semelhante e oferece acesso conveniente a minérios e metais pesados inacessíveis em seu genitor sombrio. A humanidade aproveitou-se da dádiva apresentada desde os primeiros dias da colonização do Setor pelo Domínio.",,"Athulf é tradicionalmente considerada posse pessoal de quem quer que seja o Rei de Fikenhild, oferecendo uma importante fonte de renda para reis que, de outra forma, não são ricos. A indumentária da corte é extravagante, e a nobreza obrigatória da realeza é exigente. Os súditos de Athulf também formam um núcleo importante de apoio e, quando bem tratados, oferecem um forte bloco de votos a um rei no poder. No entanto, quando greves e motins assolam as ricas minas de Athulf, é um sinal claro de que a Westernesse em breve terá um novo rei.",,,
planet_fikenhild,CUSTOM,"Esta pequena lua oceânica é o centro político do sistema, sede do Rei de Westernesse e representante na Liga. As cinco grandes arcologias flutuantes de Fikenhild brilham dia e noite e são notáveis por abrigar uma dúzia de estúdios de hologames altamente competitivos.",,"O sistema de Westernesse é tradicionalmente governado por um 'rei' eleito popularmente, cuja corte — administração de certas funções executivas e judiciais primárias — é transmitida localmente como entretenimento. É considerado essencial que o Rei de Westernesse seja sábio, justo e, acima de tudo, cativante. A maioria dos excessos potenciais do sistema é contida por uma cultura de segmentos de participação do público, ora ruidosos, ora sentimentais; o Rei é poderoso, sim, mas os corações do povo são voláteis e podem ser movidos contra ele por uma narrativa contrária suficientemente convincente.",,,
planet_suddene,CUSTOM,"Classificado como candidato secundário de terraformação pelas primeiras pesquisas do sistema, Suddene é um mundo desértico sem um ciclo hidrológico fechado. Os mares formados durante a terraformação pré-Colapso estão lentamente se infiltrando em aquíferos profundos, tornando-se menores, mais salgados e tóxicos para cada nova geração de krill geneticamente modificado. Estimativas indicam que o colapso ecológico total ocorrerá em apenas um ou dois séculos. Os nativos de Suddene são tipicamente retratados como românticos fatalistas nos hologames de Fikenhild.",,"A terraformação de Suddene e as frotas de cometas portadoras de água foram rapidamente abandonadas após o Colapso, pois as autoridades restantes focaram recursos na pura sobrevivência. Sem infraestrutura e população, Suddene sempre foi subserviente — ainda que a contragosto — a Fikenhild em questões econômicas e políticas. Reformas de um recente Rei de Westernesse abriram o sufrágio e transformaram os rebeldes amargos de Suddene nos estraga-prazeres recalcitrantes da política do sistema.",,,
planet_ailmar,CUSTOM,"Um mundo frio e inóspito, Ailmar foi selecionado para semeadura por uma nave-esporo inicial devido ao vulcanismo existente. Quando os humanos chegaram ao sistema Westernesse, encontraram um mundo de planaltos áridos desgastados por tempestades de gelo. Mas a vida encontrou vales e cânions pequenos, e até florestas de larício-6 geneticamente modificado agrupadas em províncias vulcânicas. A vida em Ailmar é difícil, mas é um mundo vivo apesar das adversidades.",,"Industrializado antes do Colapso, Ailmar conseguiu manter sua independência do Reino de Westernesse ao fazer concessões com várias potências externas concorrentes, incluindo a Igreja Luddica e, ocasionalmente, piratas — notoriamente incluindo uma aliança temporária com o Warlord Leonis. Os ailmarenses são os antagonistas habituais nos hologames de Fikenhild, retratados como tão estoicos quanto traiçoeiros.",,,
